16-07-2023 00:28:41,00,AV11,23,2792999000.0,0.0,,,
16-07-2023 00:28:41,00,AV11,29,544216200.0,0.0,,,
16-07-2023 00:28:41,00,AV11,31,466019200.0,0.0,,,
16-07-2023 00:28:41,00,AV11,33,216529490.0,0.0,,,
16-07-2023 00:28:42,00,AV11,40,215071970.0,0.0,,,
16-07-2023 00:28:42,00,AV11,41,128819720.0,0.0,,,
16-07-2023 00:28:42,00,AV11,42,496108480.0,0.0,,,
16-07-2023 00:28:46,00,AV11,44,71598.305,0.0,,,
16-07-2023 00:28:47,00,AV11,49,90039660.0,0.0,,,
16-07-2023 00:28:50,00,AV11,57,10612489.0,-189.44086,,,
16-07-2023 00:28:51,00,AV11,27,6729160.5,0.0,,,
